id,description,inner_participant_number,outer_participant_number,food,desk,chair,busking,worker
1918,피아노 연습,1,0,,0,0,0,0
1919,바이올린을 연습합니다,3,0,,3,3,0,0
1920,플룻연습,1,0,,0,1,0,0
1921,Violin practice,3,0,,0,0,0,0
1922,.,1,0,,0,0,0,0
1923,.,1,0,,0,0,0,0
1924,.,1,0,,0,0,0,0
1925,.,1,0,,0,0,0,0
1926,.,1,0,,0,0,0,0
1927,Piano practice,1,1,,0,1,0,0
1928,개인연습,1,0,,0,0,0,0
1929,피아노 반주 연습,1,0,,0,0,0,0
1930,연습,1,0,,0,0,0,0
1931,팀장 회의,10,0,,0,0,0,0
1932,팀장 회의,10,0,,0,0,0,0
1933,테스트,10,0,,0,0,0,0
1934,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1935,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1936,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1937,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1938,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1939,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1940,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1941,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1942,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1943,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1944,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1945,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1946,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1947,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1948,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1949,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1950,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1951,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1952,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1953,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1954,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1955,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1956,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1957,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1958,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1959,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1960,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1961,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1962,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1963,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1964,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1965,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1966,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1967,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1968,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1969,세미나실 정기예약 [행사준비위원회 상상효과],20,0,,10,10,0,0
1972,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1973,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1974,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1975,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1976,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1977,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1978,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1979,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1980,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1981,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1982,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1983,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1984,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1985,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1986,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1987,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1988,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1989,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1990,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1991,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1992,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1993,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1994,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1995,세미나실 정기예약 [INFINITE],20,0,,10,10,0,0
1996,세미나실 정기예약 [메추리 수프],20,0,,10,10,0,0
1997,세미나실 정기예약 [메추리 수프],20,0,,10,10,0,0
1998,세미나실 정기예약 [메추리 수프],20,0,,10,10,0,0
1999,세미나실 정기예약 [메추리 수프],20,0,,10,10,0,0
2000,세미나실 정기예약 [메추리 수프],20,0,,10,10,0,0
2001,세미나실 정기예약 [메추리 수프],20,0,,10,10,0,0
2002,세미나실 정기예약 [메추리 수프],20,0,,10,10,0,0
2003,세미나실 정기예약 [메추리 수프],20,0,,10,10,0,0
2004,세미나실 정기예약 [메추리 수프],20,0,,10,10,0,0
2005,세미나실 정기예약 [메추리 수프],20,0,,10,10,0,0
2006,세미나실 정기예약 [메추리 수프],20,0,,10,10,0,0
2007,세미나실 정기예약 [메추리 수프],20,0,,10,10,0,0
2008,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2009,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2010,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2011,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2012,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2013,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2014,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2015,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2016,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2017,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2018,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2019,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2020,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2021,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2022,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2023,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2024,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2025,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2026,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2027,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2028,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2029,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2030,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2031,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2032,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2033,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2034,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2035,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2036,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2037,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2038,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2039,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2040,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2041,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2042,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2043,세미나실 정기예약 [TEDxKAIST],20,0,,10,10,0,0
2044,세미나실 정기예약 [KAIST Undergraduate Student Clubs Union],20,0,,10,10,0,0
2045,세미나실 정기예약 [KAIST Undergraduate Student Clubs Union],20,0,,10,10,0,0
2046,세미나실 정기예약 [KAIST Undergraduate Student Clubs Union],20,0,,10,10,0,0
2047,세미나실 정기예약 [KAIST Undergraduate Student Clubs Union],20,0,,10,10,0,0
2048,세미나실 정기예약 [KAIST Undergraduate Student Clubs Union],20,0,,10,10,0,0
2049,세미나실 정기예약 [KAIST Undergraduate Student Clubs Union],20,0,,10,10,0,0
2050,세미나실 정기예약 [KAIST Undergraduate Student Clubs Union],20,0,,10,10,0,0
2051,세미나실 정기예약 [KAIST Undergraduate Student Clubs Union],20,0,,10,10,0,0
2052,세미나실 정기예약 [KAIST Undergraduate Student Clubs Union],20,0,,10,10,0,0
2053,세미나실 정기예약 [KAIST Undergraduate Student Clubs Union],20,0,,10,10,0,0
2054,세미나실 정기예약 [KAIST Undergraduate Student Clubs Union],20,0,,10,10,0,0
2055,세미나실 정기예약 [KAIST Undergraduate Student Clubs Union],20,0,,10,10,0,0
2056,세미나실 정기예약 [Number],20,0,,10,10,0,0
2057,세미나실 정기예약 [Number],20,0,,10,10,0,0
2058,세미나실 정기예약 [Number],20,0,,10,10,0,0
2059,세미나실 정기예약 [Number],20,0,,10,10,0,0
2060,세미나실 정기예약 [Number],20,0,,10,10,0,0
2061,세미나실 정기예약 [Number],20,0,,10,10,0,0
2062,세미나실 정기예약 [Number],20,0,,10,10,0,0
2063,세미나실 정기예약 [Number],20,0,,10,10,0,0
2064,세미나실 정기예약 [Number],20,0,,10,10,0,0
2065,세미나실 정기예약 [Number],20,0,,10,10,0,0
2066,세미나실 정기예약 [Number],20,0,,10,10,0,0
2067,세미나실 정기예약 [Number],20,0,,10,10,0,0
2068,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2069,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2070,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2071,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2072,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2073,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2074,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2075,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2076,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2077,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2078,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2079,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2080,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2081,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2082,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2083,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2084,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2085,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2086,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2087,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2088,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2089,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2090,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2091,세미나실 정기예약 [전산학부 집행위],20,0,,10,10,0,0
2092,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2093,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2094,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2095,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2096,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2097,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2098,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2099,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2100,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2101,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2102,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2103,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2104,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2105,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2106,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2107,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2108,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2109,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2110,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2111,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2112,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2113,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2114,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2115,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2116,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2117,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2118,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2119,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2120,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2121,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2122,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2123,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2124,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2125,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2126,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2127,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2128,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2129,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2130,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2131,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2132,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2133,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2134,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2135,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2136,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2137,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2138,세미나실 정기예약 [KFAC],20,0,,10,10,0,0
2139,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2140,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2141,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2142,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2143,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2144,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2145,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2146,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2147,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2148,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2149,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2150,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2151,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2152,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2153,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2154,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2155,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2156,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2157,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2158,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2159,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2160,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2161,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2162,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2163,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2164,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2165,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2166,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2167,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2168,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2169,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2170,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2171,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2172,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2173,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2174,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2175,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2176,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2177,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2178,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2179,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2180,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2181,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2182,세미나실 정기예약 [Pokéstop KAIST],20,0,,10,10,0,0
2183,드럼연습,1,0,,0,0,0,0
2184,드럼,1,0,,0,0,0,0
2185,드럼,1,0,,0,0,0,0
2186,Lock,10,0,,0,0,0,0
2188,해금연습,2,0,,0,2,0,0
2189,연습,10,0,,0,0,0,0
2190,25 가을부터 진행되는 별바라기 동아리 내 인수인계입니다.,5,12,,0,0,0,0
2191,공연 연습,10,0,,0,0,0,0
2192,연습,1,0,,0,0,0,0
2193,연습,1,0,,0,0,0,0
2194,연습,1,0,,0,0,0,0
2195,연습,1,0,,0,0,0,0
2196,연습,1,0,,0,0,0,0
2197,연습,1,0,,0,0,0,0
2198,연습,1,0,,0,0,0,0
2199,personal practice,1,0,,0,1,0,0
2200,일루젼 카이스트,10,0,,0,0,0,0
2201,일루젼 카이스트,10,0,,0,0,0,0
2202,일루젼 카이스트,10,0,,0,0,0,0
2203,일루젼 카이스트,10,0,,0,0,0,0
2204,연습,10,0,,0,0,0,0
2205,밴드 프리드럭스토어 합주 연습입니다,4,0,,0,0,0,0
2208,개인연습,1,0,,0,0,0,0
2228,Piano,1,0,,0,0,0,0
2229,개인연습,3,0,,1,3,0,0
2230,악기 연습,10,0,,0,0,0,0
2231,연습,10,0,,0,0,0,0
2232,연습,10,0,,0,0,0,0
2233,박서우,10,0,,0,0,0,0
2234,박서우,10,0,,0,0,0,0
2235,개인연습,1,0,,0,0,0,0
2237,5-6곡 정도의 간단한 밴드 세션 곡들을 버스킹 형태로 선보일 예정입니다.,20,0,No food,0,0,1,0
2238,일루젼 연습,10,0,,0,0,0,0
2239,합주,1,1,,0,0,0,0
2240,공연 연습,10,0,,0,0,0,0
2242,개인연습 - 춤,1,0,,0,0,0,0
2243,전자과 대학원 학생회 주최 풋살대회 회의,10,0,없습니다,5,10,0,0
2245,밴드 연습,1,1,X,1,1,0,0
2246,상상효과 팀장회의,12,0,,6,12,0,0
2247,상상효과 팀장회의,12,0,,6,12,0,0
2248,마요네즈,10,0,,0,0,0,0
2249,mdf로 제작한 건물 조립을 위해 창작 공방을 사용하고자 합니다.,5,0,,2,6,0,0
2250,피드백,25,0,,1,0,0,0
2251,SEED KAIST의 개강총회 및 첫 정모를 진행합니다.,35,0,,0,35,0,0
2252,피아노 연습,10,0,,0,0,0,0
2253,공연 연습,10,0,,0,0,0,0
2254,공연 연습,10,0,,0,0,0,0
2255,게쇼 춤 연습,7,0,,0,0,0,0
2256,대학원 밴드 동아리 애드립의 버스킹 공연을 진행 예정입니다.,9,0,,0,5,1,0
2257,연습,1,0,,0,0,0,0
2258,연습,1,0,,0,0,0,0
2259,개인 연습,1,0,,0,0,0,0
2260,개인 연습,1,0,,0,0,0,0
2261,피아노연습,1,0,,0,0,0,0
2262,"연습
",10,0,,0,0,0,0
2263,"연습
",10,0,,0,0,0,0
2264,"연습
",10,0,,0,0,0,0
2265,"연습
",10,0,,0,0,0,0
2269,[Number] 공연 피드백,25,0,,0,0,0,0
2270,[Number] 공연 피드백,25,0,,0,0,0,0
2271,"진행내용
- 발달장애인 작품(엽서 및 아트상품) 전시
- 점자 네이텍 또는 키링 만들기 (장애인작가 그림 수록)
- 대전충청지역 장애/희귀질환 아동사례 소개 및 지원 필요성 안내

규모: 책상(1.2M x 0.6M) 2개, 작품 4점",10,0,,0,0,0,0
2272,"진행내용
- 발달장애인 작품(엽서 및 아트상품) 전시
- 점자 네이텍 또는 키링 만들기 (장애인작가 그림 수록)
- 대전충청지역 장애/희귀질환 아동사례 소개 및 지원 필요성 안내

규모: 책상(1.2M x 0.6M) 2개, 작품 4점",10,0,,0,0,0,0
2273,"진행내용
- 발달장애인 작품(엽서 및 아트상품) 전시
- 점자 네이텍 또는 키링 만들기 (장애인작가 그림 수록)
- 대전충청지역 장애/희귀질환 아동사례 소개 및 지원 필요성 안내

규모: 책상(1.2M x 0.6M) 2개, 작품 4점",10,0,,0,0,0,0
2277,연습,1,0,,0,0,0,0
2278,연습,1,0,,0,0,0,0
2279,연습,1,0,,0,0,0,0
2280,연습,1,0,,0,0,0,0
2281,연습,1,0,,0,0,0,0
2282,SSEquence 정모 진행,13,0,.,0,0,0,0
2283,.,1,0,,0,0,0,0
2284,노래 연습,1,0,,0,0,0,0
2285,합주 연습,3,0,,0,0,0,0
2286,피아노 연습,10,0,,0,0,0,0
2287,피아노 연습,1,0,,0,1,0,0
2288,드럼연습,1,0,,0,0,0,0
2289,Chamber music practice for in campus performance,5,0,,0,0,0,0
2290,김현서와아이들,5,0,No food,0,0,0,0
2291,기타연습,4,0,,0,0,0,0
2292,피아노 연습,1,0,,0,0,0,0
2293,.,3,1,,2,3,0,0
2294,drum,1,0,,0,0,0,0
2295,drum,1,0,,0,0,0,0
2296,최예성,10,0,,0,0,0,0
2297,박서우,10,0,,0,0,0,0
2298,박서우,10,0,,0,0,0,0
2299,개인 연습,0,1,,0,0,0,0
2300,개인 연습,10,0,,0,0,0,0
2301,개인 연습,10,0,,0,0,0,0
2302,개인 연습,10,0,,0,0,0,0
2303,개인 연습,10,0,,0,0,0,0
2304,.,1,0,,0,0,0,0
2305,.,1,0,,0,0,0,0
2306,.,1,0,,0,0,0,0
2307,.,1,0,,0,0,0,0
2308,.,1,0,,0,0,0,0
2309,연습,10,0,,0,0,0,0
2310,개인 피아노 연습,1,0,,0,1,0,0
2311,개인 피아노 연습,1,0,,0,1,0,0
